,Subrun,Event,Type,Num,Pred,Prob,ystart,yend,ydiff,length
1975,234,11675,Muon,0.0,0.0,0.923813,44.5971,47.7322,3.13516,9.71433
1976,170,8460,Muon,0.0,0.0,0.781829,-106.929,-67.4752,39.4536,45.3519
1977,368,18385,Muon,0.0,0.0,0.965516,104.195,39.4648,64.7304,199.476
1978,369,18421,Muon,0.0,0.0,0.777506,-115.561,-63.1898,52.371,54.4057
1979,372,18580,Muon,0.0,0.0,0.948083,-7.85966,-50.3214,42.4617,115.181
1980,273,13625,Muon,0.0,0.0,0.938008,-16.6147,-30.1786,13.5639,167.49
1981,209,10426,Muon,0.0,0.0,0.956518,-78.8475,-33.8131,45.0345,195.881
1982,209,10426,Muon,0.0,0.0,0.956518,-80.1982,-79.618,0.580185,4.93829
1983,233,11610,Muon,0.0,0.0,0.957075,47.1474,107.386,60.2389,189.742
1984,217,10820,Muon,0.0,0.0,0.950515,-0.265664,63.2629,63.5285,163.102
1985,222,11072,Muon,0.0,0.0,0.903135,-115.447,-38.4667,76.9802,120.395
1986,343,17131,Muon,0.0,0.0,0.761495,117.318,77.0194,40.2989,43.3083
1987,286,14251,Muon,0.0,0.0,0.948588,117.215,-26.4071,143.622,178.743
1988,137,6817,Muon,0.0,0.0,0.782168,-35.68,-13.6997,21.9804,31.9143
1989,260,12965,Muon,0.0,0.0,0.95296,-54.5921,-89.2026,34.6105,129.783
1990,279,13929,Muon,0.0,0.0,0.949052,48.7132,14.7779,33.9353,104.93
1991,289,14413,Muon,0.0,0.0,0.78804,-94.048,-115.45,21.4021,32.8431
1992,194,9680,Muon,0.0,0.0,0.929716,-23.5152,-51.5563,28.0412,270.53
1993,194,9680,Muon,0.0,0.0,0.929716,-23.4576,-24.2209,0.763342,7.87296
1994,240,11968,Muon,0.0,0.0,0.768367,21.7211,11.2265,10.4946,21.301
1995,289,14435,Muon,0.0,0.0,0.930601,117.355,-2.78478,120.139,121.42
1996,274,13673,Muon,0.0,0.0,0.771561,-85.6107,-115.295,29.6845,33.8887
1997,257,12806,Muon,0.0,0.0,0.94769,-25.1631,-36.2565,11.0934,105.939
1998,286,14300,Muon,0.0,0.0,0.947365,33.9832,26.4237,7.55953,81.7243
1999,272,13556,Muon,0.0,0.0,0.930151,-74.25,-115.421,41.1706,160.396
2000,263,13122,Muon,0.0,0.0,0.938916,-97.3735,-39.1345,58.2391,187.317
2001,234,11678,Muon,0.0,0.0,0.860161,-11.8861,3.24185,15.128,48.4982
2002,207,10304,Muon,0.0,0.0,0.839529,-54.9832,-115.415,60.4313,73.1773
2003,239,11917,Muon,0.0,0.0,0.779237,96.8664,8.26832,88.5981,119.652
2004,233,11609,Muon,0.0,0.0,0.952658,40.1547,-115.536,155.69,223.457
2005,7,314,Muon,0.0,0.0,0.887513,117.447,41.0952,76.3515,182.309
2006,233,11617,Muon,0.0,0.0,0.936576,5.55139,11.6682,6.11682,73.4616
2007,101,5028,Muon,0.0,0.0,0.906852,110.36,-16.6416,127.002,208.844
2008,259,12929,Muon,0.0,0.0,0.785154,-115.491,-82.7357,32.7555,37.991
2009,211,10513,Muon,0.0,0.0,0.935966,-115.485,-57.9437,57.5408,95.2286
2010,207,10321,Muon,0.0,0.0,0.940145,-43.7849,-2.37551,41.4094,80.4778
2011,268,13374,Muon,0.0,0.0,0.764765,6.78259,31.5543,24.7718,34.5244
2012,247,12326,Muon,0.0,0.0,0.852756,-115.373,-13.7265,101.647,116.665
2013,271,13520,Muon,0.0,0.0,0.952191,26.6289,20.4852,6.14375,108.518
2014,234,11657,Muon,0.0,0.0,0.959654,-90.832,70.9003,161.732,331.542
2015,137,6824,Muon,0.0,0.0,0.765057,117.37,74.2938,43.0759,47.7931
2016,242,12094,Muon,0.0,0.0,0.952253,-115.519,-49.133,66.3861,126.231
2017,229,11450,Muon,0.0,0.0,0.881232,100.812,-75.8227,176.635,190.993
2018,229,11450,Muon,0.0,0.0,0.881232,101.0,117.405,16.4053,17.3155
2019,194,9669,Muon,0.0,0.0,0.936572,65.9045,81.6293,15.7248,65.4753
2020,194,9669,Muon,0.0,0.0,0.936572,77.038,80.775,3.73692,9.23618
2021,264,13164,Muon,0.0,0.0,0.956605,-43.4591,10.8949,54.354,154.292
2022,226,11272,Muon,0.0,0.0,0.958893,-7.5219,31.6218,39.1437,106.202
2023,188,9399,Muon,0.0,0.0,0.768101,-71.291,-102.652,31.3614,33.0218
2024,385,19205,Muon,0.0,0.0,0.939016,42.7002,12.694,30.0062,77.1507
2025,264,13160,Muon,0.0,0.0,0.510686,-21.1338,28.8863,50.0201,56.6481
2026,229,11419,Muon,0.0,0.0,0.85204,-67.8818,-80.2255,12.3437,127.153
2027,229,11419,Muon,0.0,0.0,0.85204,-67.3918,-71.0633,3.67151,12.9249
2028,364,18168,Muon,0.0,0.0,0.948754,-96.9796,60.1215,157.101,625.5
2029,229,11409,Muon,0.0,0.0,0.861915,-53.4179,-34.9094,18.5085,52.4039
2030,271,13539,Muon,0.0,0.0,0.706068,26.6997,23.8343,2.86544,4.27969
2031,268,13386,Muon,0.0,0.0,0.914361,-115.489,29.1574,144.647,239.407
2032,278,13863,Muon,0.0,0.0,0.960433,95.1196,-46.9052,142.025,328.776
2033,258,12894,Muon,0.0,0.0,0.957778,104.935,22.439,82.4957,272.594
2034,387,19315,Muon,0.0,0.0,0.947365,-11.8514,-39.467,27.6156,138.652
2035,101,5016,Muon,0.0,0.0,0.933226,-99.0864,76.365,175.451,197.123
2036,231,11528,Muon,0.0,0.0,0.942217,-56.4328,-114.986,58.5537,118.468
2037,209,10441,Muon,0.0,1.0,0.766693,33.9509,55.9059,21.955,58.1041
2038,371,18531,Muon,0.0,0.0,0.941157,-73.8971,117.386,191.283,249.16
2039,271,13528,Muon,0.0,0.0,0.73318,49.0035,51.705,2.70149,5.28581
2040,186,9292,Muon,0.0,1.0,0.739414,94.3656,31.3313,63.0343,122.083
2041,196,9771,Muon,0.0,0.0,0.96235,57.2444,-115.253,172.498,390.217
2042,216,10767,Muon,0.0,0.0,0.781675,3.62558,17.5197,13.8941,26.6416
2043,216,10767,Muon,0.0,0.0,0.781675,3.75266,2.95204,0.800625,9.89694
2044,241,12031,Muon,0.0,0.0,0.80425,77.922,117.308,39.3864,49.5224
2045,279,13927,Muon,0.0,0.0,0.858878,16.1651,117.332,101.167,110.605
2046,283,14116,Muon,0.0,0.0,0.922404,-115.476,-91.8795,23.5968,69.705
2047,257,12837,Muon,0.0,0.0,0.957061,-76.4117,-100.912,24.5001,257.303
2048,289,14423,Muon,0.0,0.0,0.937096,-31.7707,-115.367,83.5961,112.917
2049,262,13074,Muon,0.0,0.0,0.956337,-20.4417,24.9155,45.3572,107.598
2050,260,12962,Muon,0.0,0.0,0.90718,-62.5068,89.979,152.486,260.478
2051,284,14195,Muon,0.0,1.0,0.540726,54.7268,-10.844,65.5708,194.416
2052,237,11848,Muon,0.0,1.0,0.876105,15.1948,15.2817,0.0869274,8.60439
2053,279,13903,Muon,0.0,1.0,0.565152,92.4665,86.9673,5.49922,19.6744
2054,397,19847,Muon,0.0,0.0,0.939722,-98.5742,-65.4222,33.152,152.895
2055,251,12535,Muon,0.0,0.0,0.897225,12.0319,19.1598,7.12788,132.777
2056,251,12535,Muon,0.0,0.0,0.897225,12.3163,-0.713407,13.0297,16.0082
2057,265,13205,Muon,0.0,0.0,0.9248,-44.1388,-30.7822,13.3566,128.878
2058,366,18294,Muon,0.0,0.0,0.764348,-88.159,-115.526,27.3671,33.7803
2059,238,11855,Muon,0.0,0.0,0.947873,-28.7587,-115.387,86.6287,113.629
2060,260,12971,Muon,0.0,0.0,0.950868,-16.9912,-105.87,88.8792,209.916
2061,273,13639,Muon,0.0,0.0,0.950857,-3.54859,-79.152,75.6034,166.659
2062,379,18949,Muon,0.0,0.0,0.959196,46.8029,77.47,30.667,227.421
2063,251,12516,Muon,0.0,0.0,0.924271,117.351,68.1937,49.1573,119.235
2064,209,10417,Muon,0.0,0.0,0.932834,-73.9294,-32.1083,41.8211,135.019
2065,258,12859,Muon,0.0,1.0,0.67559,38.5458,35.8814,2.66434,8.3395
2066,379,18945,Muon,0.0,0.0,0.963868,-90.2976,-58.8032,31.4943,244.141
2067,397,19807,Muon,0.0,0.0,0.949351,93.0058,-116.11,209.116,490.947
2068,242,12097,Muon,0.0,0.0,0.938143,-22.1644,-23.7026,1.53819,142.014
2069,234,11677,Muon,0.0,0.0,0.845776,-115.53,-88.7385,26.7917,51.1763
2070,290,14471,Muon,0.0,0.0,0.915612,43.4884,70.6669,27.1785,177.53
2071,220,10993,Muon,0.0,0.0,0.772858,71.6507,117.456,45.8054,48.4712
2072,287,14326,Muon,0.0,0.0,0.801328,-90.8871,-115.301,24.4137,41.1977
2073,280,13983,Muon,0.0,0.0,0.723535,97.4499,102.721,5.27109,8.51479
2074,343,17118,Muon,0.0,0.0,0.795187,75.7887,117.577,41.7881,48.2874
2075,275,13713,Muon,0.0,0.0,0.740654,112.816,20.7333,92.0823,98.2621
2076,199,9910,Muon,0.0,0.0,0.839552,-5.37331,-52.64,47.2667,62.0553
2077,157,7808,Muon,0.0,0.0,0.950366,52.7653,117.388,64.6228,198.135
2078,249,12408,Muon,0.0,0.0,0.958394,88.9044,16.4697,72.4347,130.741
2079,256,12791,Muon,0.0,1.0,0.597023,-109.858,57.2703,167.129,180.191
2080,247,12313,Muon,0.0,0.0,0.922183,114.343,-15.2129,129.556,222.511
2081,283,14104,Muon,0.0,0.0,0.820965,-115.221,-33.2527,81.9685,100.837
2082,325,16202,Muon,0.0,0.0,0.836455,8.98851,37.5392,28.5507,34.5065
2083,325,16202,Muon,0.0,0.0,0.836455,8.86777,17.4174,8.54958,15.7234
2084,233,11621,Muon,0.0,0.0,0.919971,0.284994,78.5565,78.2716,291.006
2085,233,11621,Muon,0.0,0.0,0.919971,91.5322,93.065,1.53286,1.76668
2086,335,16733,Muon,0.0,0.0,0.84015,-88.2264,-65.4217,22.8047,45.1426
2087,270,13495,Muon,0.0,1.0,0.539008,17.2871,32.4787,15.1916,178.638
2088,392,19556,Muon,0.0,0.0,0.960507,-35.4083,-75.6217,40.2134,190.017
2089,274,13658,Muon,0.0,0.0,0.930097,-115.302,38.0064,153.308,223.083
2090,379,18908,Muon,0.0,0.0,0.942369,-115.576,39.4113,154.988,183.969
2091,259,12914,Muon,0.0,1.0,0.577945,41.0096,68.8851,27.8755,31.8771
2092,251,12522,Muon,0.0,0.0,0.770917,27.2207,-8.38043,35.6011,42.2714
2093,284,14170,Muon,0.0,0.0,0.851012,-115.545,27.4613,143.006,254.866
2094,260,12954,Muon,0.0,0.0,0.799831,-79.2381,-115.31,36.0723,42.1557
2095,111,5537,Muon,0.0,0.0,0.846131,-18.7517,23.2801,42.0318,356.952
2096,209,10447,Muon,0.0,0.0,0.821945,-23.6544,-38.6657,15.0112,38.8482
2097,261,13025,Muon,0.0,0.0,0.768827,-64.7059,-64.6486,0.0572739,0.40335
2098,261,13025,Muon,0.0,0.0,0.768827,-66.9851,-70.8992,3.91414,10.1343
2099,188,9385,Muon,0.0,0.0,0.940788,80.2241,84.9158,4.69176,170.908
2100,260,12997,Muon,0.0,0.0,0.811874,-24.0187,8.64459,32.6632,50.9823
2101,387,19326,Muon,0.0,0.0,0.834592,-20.309,117.405,137.714,150.192
2102,241,12008,Muon,0.0,0.0,0.784361,-75.7194,-60.1447,15.5747,28.3945
2103,288,14389,Muon,0.0,0.0,0.832947,91.7539,117.846,26.0919,42.8298
2104,239,11925,Muon,0.0,0.0,0.924619,-23.8943,-35.9219,12.0276,211.829
2105,239,11925,Muon,0.0,0.0,0.924619,-23.8658,-21.2854,2.58039,45.4123
2106,335,16744,Muon,0.0,0.0,0.776819,38.9757,31.2541,7.72161,10.0973
2107,335,16740,Muon,0.0,0.0,0.923414,-30.1576,94.7449,124.902,141.211
2108,231,11522,Muon,0.0,1.0,0.522308,-69.2416,-33.8638,35.3777,71.0813
2109,231,11522,Muon,0.0,1.0,0.522308,-69.2326,-82.2308,12.9982,28.4821
2110,170,8456,Muon,0.0,0.0,0.842085,30.3363,110.813,80.4762,89.5888
2111,325,16215,Muon,0.0,0.0,0.944873,-22.4166,-44.912,22.4954,258.762
2112,288,14393,Muon,0.0,0.0,0.812428,-0.917067,32.0079,32.925,44.3702
2113,368,18373,Muon,0.0,0.0,0.960177,10.739,117.438,106.699,223.184
2114,289,14436,Muon,0.0,0.0,0.82458,29.8168,21.0203,8.7965,56.6782
2115,216,10796,Muon,0.0,0.0,0.956797,-13.489,48.1187,61.6076,180.884
2116,268,13388,Muon,0.0,0.0,0.80043,31.5453,31.7895,0.244221,32.2391
2117,249,12403,Muon,0.0,0.0,0.852173,62.2553,117.218,54.9632,84.8205
2118,209,10445,Muon,0.0,0.0,0.589854,42.8144,39.3234,3.49104,15.8809
2119,289,14419,Muon,0.0,0.0,0.943689,-74.3967,34.2239,108.621,148.309
2120,182,9057,Muon,0.0,0.0,0.913831,-15.4843,-61.0982,45.6139,80.0717
2121,152,7595,Muon,0.0,0.0,0.947361,16.1501,-29.3112,45.4613,164.756
2122,289,14401,Muon,0.0,0.0,0.937074,-115.531,-9.19247,106.338,144.847
2123,137,6804,Muon,0.0,0.0,0.665782,-71.4538,-69.2281,2.22573,165.02
2124,207,10328,Muon,0.0,0.0,0.961748,33.9183,-104.037,137.955,325.093
2125,237,11821,Muon,0.0,0.0,0.74623,-35.4814,-22.5504,12.9309,23.4545
2126,238,11864,Muon,0.0,0.0,0.917489,-82.3885,-27.0381,55.3504,88.5699
2127,272,13575,Muon,0.0,0.0,0.776774,-96.716,119.257,215.973,256.742
2128,276,13759,Muon,0.0,0.0,0.664633,82.1843,54.7295,27.4548,40.128
2129,231,11518,Muon,0.0,0.0,0.846656,-115.505,25.0979,140.603,175.435
2130,223,11139,Muon,0.0,1.0,0.695286,-79.251,-2.74953,76.5015,99.0551
2131,366,18284,Muon,0.0,0.0,0.852951,-44.4445,-4.58122,39.8633,69.4568
2132,260,12953,Muon,0.0,0.0,0.935766,70.8094,-28.5154,99.3248,194.92
2133,257,12833,Muon,0.0,0.0,0.835197,-115.488,-81.5704,33.9173,80.6694
2134,377,18802,Muon,0.0,0.0,0.863173,16.7013,11.9208,4.78049,155.932
2135,242,12051,Muon,0.0,0.0,0.940522,24.0272,-115.522,139.549,168.581
2136,259,12918,Muon,0.0,1.0,0.505968,-88.161,-97.3259,9.16489,9.23326
2137,275,13716,Muon,0.0,0.0,0.869635,-18.7985,-115.559,96.7605,108.887
2138,257,12846,Muon,0.0,0.0,0.955874,117.336,-14.3796,131.716,232.2
2139,238,11900,Muon,0.0,0.0,0.874388,-27.6489,-115.317,87.668,105.139
2140,157,7827,Muon,0.0,0.0,0.838482,-115.22,-50.7179,64.5022,84.5878
2141,211,10536,Muon,0.0,0.0,0.925997,-5.38114,-36.341,30.9599,164.998
2142,211,10536,Muon,0.0,0.0,0.925997,-35.1626,-35.7084,0.545715,6.57416
2143,261,13041,Muon,0.0,0.0,0.747361,-35.7535,-22.0362,13.7172,15.645
2144,262,13081,Muon,0.0,0.0,0.734355,117.242,86.0642,31.1774,31.5503
2145,386,19261,Muon,0.0,0.0,0.868432,-72.5549,-12.3838,60.1711,106.169
2146,282,14072,Muon,0.0,0.0,0.763978,-92.5191,-50.2267,42.2924,53.8902
2147,276,13799,Muon,0.0,0.0,0.756924,-77.1523,-72.0279,5.12434,20.258
2148,290,14490,Muon,0.0,0.0,0.850931,2.36349,6.30198,3.93849,43.6057
2149,336,16776,Muon,0.0,0.0,0.959744,-115.541,-5.39577,110.145,173.253
2150,276,13753,Muon,0.0,0.0,0.91743,-109.036,16.8226,125.859,160.676
2151,217,10839,Muon,0.0,0.0,0.965594,-39.7054,-69.5975,29.8921,156.752
2152,217,10842,Muon,0.0,0.0,0.902997,-71.2758,117.608,188.884,201.551
2153,242,12053,Muon,0.0,0.0,0.927956,-115.271,-69.2343,46.0363,107.731
2154,392,19589,Muon,0.0,0.0,0.773907,-115.475,-56.169,59.3061,62.4755
2155,188,9377,Muon,0.0,0.0,0.890909,33.8021,47.0645,13.2624,65.8688
2156,397,19819,Muon,0.0,0.0,0.873737,9.12597,-171.39,180.516,490.199
2157,251,12512,Muon,0.0,0.0,0.73048,-20.4993,-17.3043,3.19499,6.27778
2158,194,9655,Muon,0.0,0.0,0.777116,-115.46,-43.7102,71.7495,102.778
2159,288,14368,Muon,0.0,0.0,0.761392,-23.3884,-16.518,6.87037,17.3
2160,289,14431,Muon,0.0,0.0,0.941546,-12.0724,-95.5429,83.4705,117.474
2161,276,13786,Muon,0.0,1.0,0.748998,-38.7797,-44.2849,5.50517,63.4249
2162,186,9266,Muon,0.0,0.0,0.776106,-117.458,-64.9478,52.5102,399.155
2163,186,9266,Muon,0.0,0.0,0.776106,-115.454,-114.046,1.40726,4.46404
2164,385,19237,Muon,0.0,1.0,0.784947,67.0578,-52.5584,119.616,140.981
2165,194,9682,Muon,0.0,0.0,0.95936,-115.5,2.44569,117.945,193.778
2166,267,13349,Muon,0.0,0.0,0.785731,-20.0844,-25.9314,5.84703,20.6225
2167,274,13653,Muon,0.0,0.0,0.91215,73.6804,77.7507,4.07022,57.245
2168,229,11415,Muon,0.0,0.0,0.934667,-115.518,-79.6275,35.8906,79.1949
2169,285,14224,Muon,0.0,0.0,0.89122,98.813,-29.3942,128.207,227.564
2170,182,9064,Muon,0.0,0.0,0.672898,71.8746,77.8972,6.02261,6.79926
2171,272,13579,Muon,0.0,0.0,0.888939,117.2,91.625,25.5754,82.7837
2172,207,10340,Muon,0.0,0.0,0.792354,95.5863,117.448,21.8613,37.2148
2173,200,9999,Muon,0.0,0.0,0.771109,117.291,64.1283,53.1631,81.8481
2174,205,10226,Muon,0.0,0.0,0.818484,-95.4731,-68.0089,27.4642,45.5455
2175,336,16797,Muon,0.0,0.0,0.960456,-90.0938,-13.2407,76.8531,170.205
2176,336,16797,Muon,0.0,0.0,0.960456,-90.0216,-115.658,25.6366,60.0495
2177,283,14107,Muon,0.0,1.0,0.53953,-21.9985,53.3927,75.3913,80.4943
2178,226,11256,Muon,0.0,0.0,0.949646,77.1704,-20.437,97.6074,139.679
2179,399,19920,Muon,0.0,0.0,0.81839,-115.355,-59.8403,55.515,63.7989
2180,264,13187,Muon,0.0,0.0,0.921782,55.4535,62.6948,7.24134,70.6525
2181,264,13187,Muon,0.0,0.0,0.921782,55.9664,56.0439,0.0775604,0.488939
2182,372,18598,Muon,0.0,0.0,0.907395,-9.59951,-30.4817,20.8822,152.009
2183,335,16702,Muon,0.0,0.0,0.868128,90.2739,95.0574,4.78342,52.2102
2184,272,13561,Muon,0.0,0.0,0.895996,117.401,68.3608,49.0404,78.6712
2185,392,19599,Muon,0.0,0.0,0.959899,-18.8247,-73.8098,54.9851,131.766
2186,223,11145,Muon,0.0,0.0,0.958627,54.0925,-16.8169,70.9094,156.542
2187,336,16760,Muon,0.0,0.0,0.688516,-96.1793,-104.898,8.71899,11.8389
2188,387,19319,Muon,0.0,0.0,0.955284,11.3654,-92.6399,104.005,231.808
2189,261,13009,Muon,0.0,0.0,0.958568,-115.505,-17.9885,97.5165,171.616
2190,249,12438,Muon,0.0,0.0,0.736419,-31.4726,-17.5632,13.9094,15.6111
2191,287,14311,Muon,0.0,0.0,0.883549,-115.474,-94.3941,21.0795,55.6163
2192,284,14167,Muon,0.0,0.0,0.923672,16.2832,63.8633,47.5801,407.663
2193,284,14167,Muon,0.0,0.0,0.923672,60.4401,62.3066,1.8665,3.24793
2194,186,9264,Muon,0.0,0.0,0.939249,26.1788,117.334,91.155,252.376
2195,262,13076,Muon,0.0,0.0,0.766351,-25.221,-23.5963,1.62465,28.227
2196,261,13022,Muon,0.0,0.0,0.94706,-88.072,-115.621,27.5485,93.1221
2197,199,9950,Muon,0.0,0.0,0.946002,-80.1717,-4.88875,75.283,121.307
2198,277,13847,Muon,0.0,0.0,0.720732,-115.39,-64.4685,50.9218,59.4616
2199,205,10209,Muon,0.0,1.0,0.717786,85.5889,-7.8736,93.4625,94.3252
2200,205,10209,Muon,0.0,1.0,0.717786,86.4689,107.558,21.089,22.1914
2201,111,5542,Muon,0.0,0.0,0.76017,-56.3029,-17.9109,38.392,40.0574
2202,101,5046,Muon,0.0,0.0,0.829904,-71.2044,-68.6126,2.59174,32.5277
2203,101,5046,Muon,0.0,0.0,0.829904,-67.6865,-75.9483,8.26182,11.1184
2204,372,18572,Muon,0.0,0.0,0.820216,-64.8019,-115.524,50.7224,94.9529
2205,372,18572,Muon,0.0,0.0,0.820216,-61.818,-44.9824,16.8356,32.1443
2206,137,6820,Muon,0.0,0.0,0.777543,73.2314,83.9687,10.7372,21.5165
2207,260,12979,Muon,0.0,0.0,0.596279,-13.6937,88.9235,102.617,769.419
2208,260,12979,Muon,0.0,0.0,0.596279,-14.0056,-20.9471,6.94156,16.5241
2209,259,12943,Muon,0.0,0.0,0.829142,-58.8946,122.98,181.875,235.781
2210,137,6828,Muon,0.0,0.0,0.672735,-62.1467,-60.5574,1.58935,5.5435
2211,285,14210,Muon,0.0,0.0,0.787269,-30.7724,-115.383,84.6105,88.6383
2212,186,9278,Muon,0.0,0.0,0.893797,76.4821,100.737,24.2547,94.8726
2213,265,13247,Muon,0.0,0.0,0.944319,-44.7452,-82.0389,37.2937,110.503
2214,268,13381,Muon,0.0,0.0,0.92711,87.2108,84.6556,2.55515,128.26
2215,362,18065,Muon,0.0,0.0,0.864119,76.4101,116.075,39.6645,71.5139
2216,387,19310,Muon,0.0,0.0,0.770756,-93.9661,-115.577,21.6107,62.8619
2217,285,14243,Muon,0.0,0.0,0.947717,117.467,6.07124,111.395,155.236
2218,258,12870,Muon,0.0,0.0,0.9531,-59.769,-80.264,20.4949,125.042
2219,249,12435,Muon,0.0,0.0,0.927978,-34.306,38.9098,73.2158,538.877
2220,8,364,Muon,0.0,0.0,0.967927,14.5714,-90.2418,104.813,285.509
2221,240,11966,Muon,0.0,0.0,0.966569,53.2755,37.9914,15.2842,309.767
2222,277,13831,Muon,0.0,0.0,0.839347,-115.547,57.4892,173.036,181.001
2223,256,12792,Muon,0.0,0.0,0.919736,28.7046,7.71567,20.9889,180.093
2224,288,14383,Muon,0.0,0.0,0.940143,-74.9936,-83.8504,8.85677,111.667
2225,367,18322,Muon,0.0,0.0,0.963128,2.3952,-89.3458,91.741,308.736
2226,209,10424,Muon,0.0,0.0,0.753453,-100.636,-95.5304,5.10582,6.54167
2227,209,10424,Muon,0.0,0.0,0.753453,-99.5701,-98.3125,1.25755,2.73994
2228,271,13506,Muon,0.0,0.0,0.923353,-35.6223,1.89062,37.513,100.948
2229,188,9361,Muon,0.0,0.0,0.955191,52.7134,-40.0837,92.7972,121.7
2230,238,11853,Muon,0.0,0.0,0.965209,92.1664,70.2525,21.9139,267.751
2231,249,12446,Muon,0.0,0.0,0.872466,28.8142,34.1931,5.37894,52.3146
2232,282,14089,Muon,0.0,0.0,0.895754,30.7952,-93.1844,123.98,149.984
2233,278,13856,Muon,0.0,0.0,0.941112,-112.746,-57.2033,55.5423,309.811
2234,278,13856,Muon,0.0,0.0,0.941112,-55.7229,-63.8399,8.11698,18.6313
2235,263,13103,Muon,0.0,0.0,0.895162,-68.9292,-56.3203,12.6089,81.8386
2236,241,12048,Muon,0.0,0.0,0.935751,53.8707,117.325,63.4547,96.3785
2237,383,19110,Muon,0.0,0.0,0.766035,-96.8377,-81.2534,15.5843,16.8474
2238,277,13804,Muon,0.0,0.0,0.926515,21.7562,-115.353,137.109,354.468
2239,226,11273,Muon,0.0,0.0,0.772869,117.514,77.6592,39.8549,47.5564
2240,7,344,Muon,0.0,0.0,0.898998,-30.531,0.328527,30.8595,63.2964
2241,7,344,Muon,0.0,0.0,0.898998,-32.0612,-28.3629,3.69824,4.31698
2242,220,10959,Muon,0.0,0.0,0.942775,5.21397,23.6235,18.4096,72.0037
2243,270,13483,Muon,0.0,0.0,0.876671,-9.1159,-78.9288,69.8129,134.89
2244,397,19823,Muon,0.0,0.0,0.814393,65.6596,100.289,34.6292,48.9039
2245,372,18560,Muon,0.0,0.0,0.818443,110.936,50.336,60.5998,80.0464
2246,157,7838,Muon,0.0,0.0,0.854531,84.0155,95.0848,11.0692,45.6171
2247,157,7838,Muon,0.0,0.0,0.854531,84.1728,69.4395,14.7333,63.1793
2248,399,19924,Muon,0.0,0.0,0.605676,-10.1044,-9.24254,0.861889,19.2917
2249,240,11962,Muon,0.0,0.0,0.815539,38.127,49.7699,11.6428,68.0436
2250,240,11962,Muon,0.0,0.0,0.815539,38.5988,36.8041,1.79474,2.17573
2251,207,10303,Muon,0.0,0.0,0.878349,0.798268,117.319,116.52,130.573
2252,264,13151,Muon,0.0,0.0,0.948273,47.4396,51.0474,3.60786,134.01
2253,364,18200,Muon,0.0,0.0,0.857605,-115.496,-74.0824,41.4135,61.9737
2254,203,10117,Muon,0.0,0.0,0.949946,117.565,-16.8425,134.408,218.001
2255,182,9081,Muon,0.0,0.0,0.943729,-83.5946,114.448,198.042,399.412
2256,207,10301,Muon,0.0,0.0,0.647925,-8.27199,114.432,122.704,143.209
2257,241,12036,Muon,0.0,0.0,0.501557,88.7172,117.735,29.0177,55.3695
2258,276,13763,Muon,0.0,0.0,0.888458,-51.5973,-80.04,28.4428,675.425
2259,276,13763,Muon,0.0,0.0,0.888458,-51.706,-49.3988,2.30721,24.154
2260,335,16718,Muon,0.0,1.0,0.93482,-55.7347,-63.6796,7.94482,14.6061
2261,283,14124,Muon,0.0,0.0,0.81916,9.46925,12.7515,3.28228,37.2536
2262,272,13560,Muon,0.0,0.0,0.770499,65.3667,53.6466,11.7201,12.0769
2263,272,13560,Muon,0.0,0.0,0.770499,54.45,53.5873,0.86277,8.63113
2264,196,9791,Muon,0.0,0.0,0.935629,52.3789,4.1321,48.2468,130.782
2265,200,9969,Muon,0.0,0.0,0.931122,-115.503,80.9247,196.427,249.364
2266,262,13099,Muon,0.0,0.0,0.851145,-91.6113,-106.33,14.7184,67.8725
2267,226,11282,Muon,0.0,0.0,0.854043,-115.436,-12.6438,102.793,110.303
2268,386,19299,Muon,0.0,0.0,0.910365,6.42588,-66.6544,73.0802,99.2456
2269,377,18803,Muon,0.0,0.0,0.83447,39.7182,89.4869,49.7687,204.278
2270,197,9836,Muon,0.0,0.0,0.959009,-14.5307,-10.8446,3.68609,117.282
2271,377,18816,Muon,0.0,0.0,0.600002,-5.57861,-115.451,109.872,183.147
2272,269,13416,Muon,0.0,0.0,0.946028,23.8413,117.489,93.6478,141.928
2273,216,10789,Muon,0.0,0.0,0.838221,117.355,-59.5521,176.907,195.152
2274,197,9844,Muon,0.0,0.0,0.724368,76.5563,117.274,40.7178,41.1505
2275,111,5511,Muon,0.0,0.0,0.790141,-77.7104,-39.2782,38.4322,48.3815
2276,372,18573,Muon,0.0,0.0,0.955418,96.3005,90.6704,5.63006,98.3918
2277,194,9676,Muon,0.0,0.0,0.963399,-5.62146,82.5121,88.1335,256.274
2278,211,10545,Muon,0.0,0.0,0.810443,111.52,94.2443,17.2758,21.8998
2279,211,10545,Muon,0.0,0.0,0.810443,96.1538,87.5879,8.56586,11.3651
2280,152,7576,Muon,0.0,1.0,0.552707,81.869,5.68313,76.1859,94.2956
2281,152,7576,Muon,0.0,1.0,0.552707,4.13974,4.71703,0.577294,19.876
2282,274,13700,Muon,0.0,0.0,0.964049,0.877555,-78.5402,79.4178,254.247
2283,182,9053,Muon,0.0,0.0,0.902155,-115.258,9.94999,125.208,199.158
2284,276,13788,Muon,0.0,0.0,0.943813,58.2264,-52.2166,110.443,145.624
2285,276,13762,Muon,0.0,0.0,0.95746,-52.5386,44.6847,97.2233,254.032
